,issue_id,image_id,image_url,height,width,record_date,created_at,modified_at
2086,mc87rd284,mc87rd31f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd31f/full/max/0/default.jpg,7764.0,5735.0,1861-03-01T00:00:00Z,2019-04-30T17:44:29Z,2019-06-24T13:58:45Z
2087,mc87rd284,mc87rd32q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd32q/full/max/0/default.jpg,7736.0,5704.0,1861-03-01T00:00:00Z,2019-04-30T17:44:29Z,2019-06-24T13:58:45Z
2088,mc87rd683,mc87rd69c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd69c/full/max/0/default.jpg,7770.0,5724.0,1861-04-26T00:00:00Z,2019-04-30T18:00:20Z,2019-06-24T13:58:58Z
2089,mc87rd683,mc87rd704,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd704/full/max/0/default.jpg,7756.0,5756.0,1861-04-26T00:00:00Z,2019-04-30T18:00:20Z,2019-06-24T13:58:58Z
2090,mc87rd683,mc87rd71d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd71d/full/max/0/default.jpg,7793.0,5690.0,1861-04-26T00:00:00Z,2019-04-30T18:00:20Z,2019-06-24T13:58:58Z
2091,mc87rd683,mc87rd72p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd72p/full/max/0/default.jpg,7770.0,5710.0,1861-04-26T00:00:00Z,2019-04-30T18:00:20Z,2019-06-24T13:58:58Z
2092,8k71q9390,8k71q940r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q940r/full/max/0/default.jpg,8000.0,5773.0,1840-10-16T00:00:00Z,2019-04-30T06:15:35Z,2019-06-24T13:59:02Z
2093,8k71q9390,8k71q9411,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9411/full/max/0/default.jpg,7966.0,5734.0,1840-10-16T00:00:00Z,2019-04-30T06:15:35Z,2019-06-24T13:59:02Z
2094,8k71q9390,8k71q9429,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9429/full/max/0/default.jpg,7990.0,5749.0,1840-10-16T00:00:00Z,2019-04-30T06:15:35Z,2019-06-24T13:59:02Z
2095,8k71q9390,8k71q943k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q943k/full/max/0/default.jpg,7998.0,5765.0,1840-10-16T00:00:00Z,2019-04-30T06:15:35Z,2019-06-24T13:59:02Z
2096,8k71q9497,8k71q9500,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9500/full/max/0/default.jpg,8121.0,5783.0,1840-10-30T00:00:00Z,2019-04-30T06:20:32Z,2019-06-24T13:59:04Z
2097,8k71q9497,8k71q9518,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9518/full/max/0/default.jpg,8074.0,5770.0,1840-10-30T00:00:00Z,2019-04-30T06:20:32Z,2019-06-24T13:59:04Z
2098,8k71q9497,8k71q952j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q952j/full/max/0/default.jpg,7986.0,5806.0,1840-10-30T00:00:00Z,2019-04-30T06:20:32Z,2019-06-24T13:59:04Z
2099,8k71q9497,8k71q953t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q953t/full/max/0/default.jpg,7984.0,5784.0,1840-10-30T00:00:00Z,2019-04-30T06:20:32Z,2019-06-24T13:59:04Z
2100,8k71q944v,8k71q9454,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9454/full/max/0/default.jpg,8014.0,5762.0,1840-10-23T00:00:00Z,2019-04-30T06:18:32Z,2019-06-24T13:59:03Z
2101,8k71q944v,8k71q946d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q946d/full/max/0/default.jpg,8030.0,5776.0,1840-10-23T00:00:00Z,2019-04-30T06:18:32Z,2019-06-24T13:59:03Z
2102,8k71q944v,8k71q947p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q947p/full/max/0/default.jpg,7989.0,5766.0,1840-10-23T00:00:00Z,2019-04-30T06:18:32Z,2019-06-24T13:59:03Z
2103,8k71q944v,8k71q948z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q948z/full/max/0/default.jpg,8026.0,5823.0,1840-10-23T00:00:00Z,2019-04-30T06:18:32Z,2019-06-24T13:59:03Z
2104,mc87rd38c,mc87rd39n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd39n/full/max/0/default.jpg,7769.0,5723.0,1861-03-15T00:00:00Z,2019-04-30T17:47:56Z,2019-06-24T13:58:46Z
2105,mc87rd38c,mc87rd40d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd40d/full/max/0/default.jpg,7763.0,5702.0,1861-03-15T00:00:00Z,2019-04-30T17:47:56Z,2019-06-24T13:58:46Z
2106,mc87rd38c,mc87rd41p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd41p/full/max/0/default.jpg,7760.0,5680.0,1861-03-15T00:00:00Z,2019-04-30T17:47:56Z,2019-06-24T13:58:46Z
2107,mc87rd38c,mc87rd42z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd42z/full/max/0/default.jpg,7768.0,5696.0,1861-03-15T00:00:00Z,2019-04-30T17:47:56Z,2019-06-24T13:58:46Z
2108,mc87rd58v,mc87rd594,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd594/full/max/0/default.jpg,7765.0,5690.0,1861-04-12T00:00:00Z,2019-04-30T17:56:24Z,2019-06-24T13:58:55Z
2109,mc87rd58v,mc87rd60w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd60w/full/max/0/default.jpg,7772.0,5709.0,1861-04-12T00:00:00Z,2019-04-30T17:56:24Z,2019-06-24T13:58:55Z
2110,mc87rd58v,mc87rd615,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd615/full/max/0/default.jpg,7785.0,5718.0,1861-04-12T00:00:00Z,2019-04-30T17:56:24Z,2019-06-24T13:58:55Z
2111,mc87rd58v,mc87rd62f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd62f/full/max/0/default.jpg,7775.0,5690.0,1861-04-12T00:00:00Z,2019-04-30T17:56:24Z,2019-06-24T13:58:55Z
2112,mc87rd63q,mc87rd640,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd640/full/max/0/default.jpg,7788.0,5720.0,1861-04-19T00:00:00Z,2019-04-30T17:58:38Z,2019-06-24T13:58:57Z
2113,mc87rd63q,mc87rd658,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd658/full/max/0/default.jpg,7768.0,5694.0,1861-04-19T00:00:00Z,2019-04-30T17:58:38Z,2019-06-24T13:58:57Z
2114,mc87rd63q,mc87rd66j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd66j/full/max/0/default.jpg,7780.0,5700.0,1861-04-19T00:00:00Z,2019-04-30T17:58:38Z,2019-06-24T13:58:57Z
2115,mc87rd63q,mc87rd67t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd67t/full/max/0/default.jpg,7784.0,5680.0,1861-04-19T00:00:00Z,2019-04-30T17:58:38Z,2019-06-24T13:58:57Z
2116,mc87rd48m,mc87rd49w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd49w/full/max/0/default.jpg,7775.0,5698.0,1861-03-29T00:00:00Z,2019-04-30T17:51:56Z,2019-06-24T13:58:51Z
2117,mc87rd48m,mc87rd50n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd50n/full/max/0/default.jpg,7744.0,5688.0,1861-03-29T00:00:00Z,2019-04-30T17:51:56Z,2019-06-24T13:58:51Z
2118,mc87rd48m,mc87rd51x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd51x/full/max/0/default.jpg,7777.0,5708.0,1861-03-29T00:00:00Z,2019-04-30T17:51:56Z,2019-06-24T13:58:51Z
2119,mc87rd48m,mc87rd526,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd526/full/max/0/default.jpg,7784.0,5712.0,1861-03-29T00:00:00Z,2019-04-30T17:51:56Z,2019-06-24T13:58:51Z
2120,mc87rd437,mc87rd44h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd44h/full/max/0/default.jpg,7784.0,5720.0,1861-03-22T00:00:00Z,2019-04-30T17:50:04Z,2019-06-24T13:58:48Z
2121,mc87rd437,mc87rd45s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd45s/full/max/0/default.jpg,7768.0,5728.0,1861-03-22T00:00:00Z,2019-04-30T17:50:04Z,2019-06-24T13:58:48Z
2122,mc87rd437,mc87rd462,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd462/full/max/0/default.jpg,7774.0,5714.0,1861-03-22T00:00:00Z,2019-04-30T17:50:04Z,2019-06-24T13:58:48Z
2123,mc87rd437,mc87rd47b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd47b/full/max/0/default.jpg,7799.0,5707.0,1861-03-22T00:00:00Z,2019-04-30T17:50:04Z,2019-06-24T13:58:48Z
2124,8k71pq23d,8k71pq24p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq24p/full/max/0/default.jpg,8002.0,5660.0,1834-01-25T00:00:00Z,2019-04-29T18:41:39Z,2019-06-24T13:58:40Z
2125,8k71pq23d,8k71pq25z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq25z/full/max/0/default.jpg,8011.0,5651.0,1834-01-25T00:00:00Z,2019-04-29T18:41:39Z,2019-06-24T13:58:40Z
2126,8k71pq23d,8k71pq267,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq267/full/max/0/default.jpg,8011.0,5678.0,1834-01-25T00:00:00Z,2019-04-29T18:41:39Z,2019-06-24T13:58:40Z
2127,8k71pq23d,8k71pq27h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq27h/full/max/0/default.jpg,8011.0,5651.0,1834-01-25T00:00:00Z,2019-04-29T18:41:39Z,2019-06-24T13:58:40Z
2128,8k71pq33n,8k71pq34x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq34x/full/max/0/default.jpg,7993.0,5669.0,1834-02-08T00:00:00Z,2019-04-29T18:44:57Z,2019-06-24T13:58:42Z
2129,8k71pq33n,8k71pq356,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq356/full/max/0/default.jpg,7984.0,5660.0,1834-02-08T00:00:00Z,2019-04-29T18:44:57Z,2019-06-24T13:58:42Z
2130,8k71pq33n,8k71pq36g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq36g/full/max/0/default.jpg,8011.0,5687.0,1834-02-08T00:00:00Z,2019-04-29T18:44:57Z,2019-06-24T13:58:42Z
2131,8k71pq33n,8k71pq37r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq37r/full/max/0/default.jpg,7993.0,5669.0,1834-02-08T00:00:00Z,2019-04-29T18:44:57Z,2019-06-24T13:58:42Z
2132,8k71pq28s,8k71pq292,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq292/full/max/0/default.jpg,8011.0,5642.0,1834-02-01T00:00:00Z,2019-04-29T18:43:15Z,2019-06-24T13:58:41Z
2133,8k71pq28s,8k71pq30t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq30t/full/max/0/default.jpg,8002.0,5642.0,1834-02-01T00:00:00Z,2019-04-29T18:43:15Z,2019-06-24T13:58:41Z
2134,8k71pq28s,8k71pq313,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq313/full/max/0/default.jpg,8002.0,5651.0,1834-02-01T00:00:00Z,2019-04-29T18:43:15Z,2019-06-24T13:58:41Z
2135,8k71pq28s,8k71pq32c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq32c/full/max/0/default.jpg,8011.0,5642.0,1834-02-01T00:00:00Z,2019-04-29T18:43:15Z,2019-06-24T13:58:41Z
2136,8k71pq135,8k71pq14f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq14f/full/max/0/default.jpg,7993.0,5687.0,1834-01-11T00:00:00Z,2019-04-29T18:38:00Z,2019-06-24T13:58:38Z
2137,8k71pq135,8k71pq15q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq15q/full/max/0/default.jpg,7993.0,5696.0,1834-01-11T00:00:00Z,2019-04-29T18:38:00Z,2019-06-24T13:58:38Z
2138,8k71pq135,8k71pq160,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq160/full/max/0/default.jpg,8011.0,5678.0,1834-01-11T00:00:00Z,2019-04-29T18:38:00Z,2019-06-24T13:58:38Z
2139,8k71pq135,8k71pq178,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq178/full/max/0/default.jpg,8002.0,5669.0,1834-01-11T00:00:00Z,2019-04-29T18:38:00Z,2019-06-24T13:58:38Z
2140,8k71pq381,8k71pq399,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq399/full/max/0/default.jpg,7975.0,5651.0,1834-02-15T00:00:00Z,2019-04-29T18:46:20Z,2019-06-24T13:58:43Z
2141,8k71pq381,8k71pq402,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq402/full/max/0/default.jpg,7975.0,5642.0,1834-02-15T00:00:00Z,2019-04-29T18:46:20Z,2019-06-24T13:58:43Z
2142,8k71pq381,8k71pq41b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq41b/full/max/0/default.jpg,7993.0,5669.0,1834-02-15T00:00:00Z,2019-04-29T18:46:20Z,2019-06-24T13:58:43Z
2143,8k71pq381,8k71pq42m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq42m/full/max/0/default.jpg,8011.0,5669.0,1834-02-15T00:00:00Z,2019-04-29T18:46:20Z,2019-06-24T13:58:43Z
2144,8k71pq18j,8k71pq19t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq19t/full/max/0/default.jpg,8002.0,5678.0,1834-01-18T00:00:00Z,2019-04-29T18:39:49Z,2019-06-24T13:58:39Z
2145,8k71pq18j,8k71pq20k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq20k/full/max/0/default.jpg,8020.0,5687.0,1834-01-18T00:00:00Z,2019-04-29T18:39:49Z,2019-06-24T13:58:39Z
2146,8k71pq18j,8k71pq21v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq21v/full/max/0/default.jpg,8029.0,5669.0,1834-01-18T00:00:00Z,2019-04-29T18:39:49Z,2019-06-24T13:58:39Z
2147,8k71pq18j,8k71pq224,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pq224/full/max/0/default.jpg,8011.0,5651.0,1834-01-18T00:00:00Z,2019-04-29T18:39:49Z,2019-06-24T13:58:39Z
2148,mc87rd73z,mc87rd747,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd747/full/max/0/default.jpg,7782.0,5684.0,1861-05-03T00:00:00Z,2019-04-30T18:01:58Z,2019-06-24T13:59:00Z
2149,mc87rd73z,mc87rd75h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd75h/full/max/0/default.jpg,7774.0,5699.0,1861-05-03T00:00:00Z,2019-04-30T18:01:58Z,2019-06-24T13:59:00Z
2150,mc87rd73z,mc87rd76s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd76s/full/max/0/default.jpg,7783.0,5717.0,1861-05-03T00:00:00Z,2019-04-30T18:01:58Z,2019-06-24T13:59:00Z
2151,mc87rd73z,mc87rd772,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd772/full/max/0/default.jpg,7771.0,5683.0,1861-05-03T00:00:00Z,2019-04-30T18:01:58Z,2019-06-24T13:59:00Z
2152,mc87rd53g,mc87rd54r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd54r/full/max/0/default.jpg,7777.0,5713.0,1861-04-05T00:00:00Z,2019-04-30T17:54:04Z,2019-06-24T13:58:53Z
2153,mc87rd53g,mc87rd551,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd551/full/max/0/default.jpg,7749.0,5707.0,1861-04-05T00:00:00Z,2019-04-30T17:54:04Z,2019-06-24T13:58:53Z
2154,mc87rd53g,mc87rd569,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd569/full/max/0/default.jpg,7782.0,5719.0,1861-04-05T00:00:00Z,2019-04-30T17:54:04Z,2019-06-24T13:58:53Z
2155,mc87rd53g,mc87rd57k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd57k/full/max/0/default.jpg,7775.0,5700.0,1861-04-05T00:00:00Z,2019-04-30T17:54:04Z,2019-06-24T13:58:53Z
2156,8k71qb549,8k71qb55k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71qb55k/full/max/0/default.jpg,7945.0,5752.0,1842-04-08T00:00:00Z,2019-04-30T07:06:25Z,2019-06-24T13:59:13Z
2157,8k71qb549,8k71qb56v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71qb56v/full/max/0/default.jpg,7970.0,5784.0,1842-04-08T00:00:00Z,2019-04-30T07:06:25Z,2019-06-24T13:59:13Z
2158,8k71qb549,8k71qb574,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71qb574/full/max/0/default.jpg,7990.0,5864.0,1842-04-08T00:00:00Z,2019-04-30T07:06:25Z,2019-06-24T13:59:13Z
2159,8k71qb549,8k71qb58d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71qb58d/full/max/0/default.jpg,7962.0,5854.0,1842-04-08T00:00:00Z,2019-04-30T07:06:25Z,2019-06-24T13:59:13Z
2160,mc87rd330,mc87rd348,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd348/full/max/0/default.jpg,7783.0,5714.0,1861-03-08T00:00:00Z,2019-04-30T17:46:17Z,2019-06-24T13:58:44Z
2161,mc87rd330,mc87rd35j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd35j/full/max/0/default.jpg,7791.0,5721.0,1861-03-08T00:00:00Z,2019-04-30T17:46:17Z,2019-06-24T13:58:44Z
2162,mc87rd330,mc87rd36t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd36t/full/max/0/default.jpg,7739.0,5706.0,1861-03-08T00:00:00Z,2019-04-30T17:46:17Z,2019-06-24T13:58:44Z
2163,mc87rd330,mc87rd373,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rd373/full/max/0/default.jpg,7744.0,5712.0,1861-03-08T00:00:00Z,2019-04-30T17:46:17Z,2019-06-24T13:58:44Z
2164,8k71qb442,8k71qb45b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71qb45b/full/max/0/default.jpg,7951.0,5711.0,1842-03-25T00:00:00Z,2019-04-30T07:02:54Z,2019-06-24T13:59:10Z
2165,8k71qb442,8k71qb46m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71qb46m/full/max/0/default.jpg,7929.0,5730.0,1842-03-25T00:00:00Z,2019-04-30T07:02:54Z,2019-06-24T13:59:10Z
2166,8k71qb442,8k71qb47w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71qb47w/full/max/0/default.jpg,7961.0,5752.0,1842-03-25T00:00:00Z,2019-04-30T07:02:54Z,2019-06-24T13:59:10Z
2167,8k71qb442,8k71qb485,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71qb485/full/max/0/default.jpg,7938.0,5723.0,1842-03-25T00:00:00Z,2019-04-30T07:02:54Z,2019-06-24T13:59:10Z
2168,8k71q934m,8k71q935w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q935w/full/max/0/default.jpg,7893.0,5743.0,1840-10-09T00:00:00Z,2019-04-30T06:12:22Z,2019-06-24T13:59:01Z
2169,8k71q934m,8k71q9365,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9365/full/max/0/default.jpg,7890.0,5738.0,1840-10-09T00:00:00Z,2019-04-30T06:12:22Z,2019-06-24T13:59:01Z
2170,8k71q934m,8k71q937f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q937f/full/max/0/default.jpg,7925.0,5754.0,1840-10-09T00:00:00Z,2019-04-30T06:12:22Z,2019-06-24T13:59:01Z
2171,8k71q934m,8k71q938q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q938q/full/max/0/default.jpg,7937.0,5777.0,1840-10-09T00:00:00Z,2019-04-30T06:12:22Z,2019-06-24T13:59:01Z
2172,8k71q969q,8k71q970g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q970g/full/max/0/default.jpg,7943.0,5767.0,1840-11-27T00:00:00Z,2019-04-30T06:28:15Z,2019-06-24T13:59:08Z
2173,8k71q969q,8k71q971r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q971r/full/max/0/default.jpg,7961.0,5759.0,1840-11-27T00:00:00Z,2019-04-30T06:28:15Z,2019-06-24T13:59:08Z
2174,8k71q969q,8k71q9721,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9721/full/max/0/default.jpg,7904.0,5817.0,1840-11-27T00:00:00Z,2019-04-30T06:28:15Z,2019-06-24T13:59:08Z
2175,8k71q969q,8k71q9739,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9739/full/max/0/default.jpg,7902.0,5814.0,1840-11-27T00:00:00Z,2019-04-30T06:28:15Z,2019-06-24T13:59:08Z
2176,8k71q959g,8k71q9607,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9607/full/max/0/default.jpg,8045.0,5803.0,1840-11-13T00:00:00Z,2019-04-30T06:24:45Z,2019-06-24T13:59:05Z
2177,8k71q959g,8k71q961h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q961h/full/max/0/default.jpg,8075.0,5805.0,1840-11-13T00:00:00Z,2019-04-30T06:24:45Z,2019-06-24T13:59:05Z
2178,8k71q959g,8k71q962s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q962s/full/max/0/default.jpg,8037.0,5828.0,1840-11-13T00:00:00Z,2019-04-30T06:24:45Z,2019-06-24T13:59:05Z
2179,8k71q959g,8k71q9632,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71q9632/full/max/0/default.jpg,8060.0,5812.0,1840-11-13T00:00:00Z,2019-04-30T06:24:45Z,2019-06-24T13:59:05Z
2180,mc87rq08h,mc87rq09s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq09s/full/max/0/default.jpg,5298.0,3684.0,1833-07-20T00:00:00Z,2019-04-30T22:32:44Z,2019-06-24T14:01:59Z
2181,mc87rq08h,mc87rq10j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq10j/full/max/0/default.jpg,5298.0,3684.0,1833-07-20T00:00:00Z,2019-04-30T22:32:44Z,2019-06-24T14:01:59Z
2182,mc87rq08h,mc87rq11t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq11t/full/max/0/default.jpg,5292.0,3684.0,1833-07-20T00:00:00Z,2019-04-30T22:32:44Z,2019-06-24T14:01:59Z
2183,mc87rq08h,mc87rq123,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq123/full/max/0/default.jpg,5298.0,3684.0,1833-07-20T00:00:00Z,2019-04-30T22:32:44Z,2019-06-24T14:01:59Z
2184,mc87rq90g,mc87rq91r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq91r/full/max/0/default.jpg,5292.0,3666.0,1833-11-02T00:00:00Z,2019-04-30T22:51:21Z,2019-06-24T14:02:03Z
2185,mc87rq90g,mc87rq921,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq921/full/max/0/default.jpg,5292.0,3672.0,1833-11-02T00:00:00Z,2019-04-30T22:51:21Z,2019-06-24T14:02:03Z
2186,mc87rq90g,mc87rq939,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq939/full/max/0/default.jpg,5292.0,3666.0,1833-11-02T00:00:00Z,2019-04-30T22:51:21Z,2019-06-24T14:02:03Z
2187,mc87rq90g,mc87rq94k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq94k/full/max/0/default.jpg,5304.0,3672.0,1833-11-02T00:00:00Z,2019-04-30T22:51:21Z,2019-06-24T14:02:03Z
2188,mc87rq13c,mc87rq14n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq14n/full/max/0/default.jpg,5340.0,3678.0,1833-07-27T00:00:00Z,2019-04-30T22:33:43Z,2019-06-24T14:02:01Z
2189,mc87rq13c,mc87rq15x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq15x/full/max/0/default.jpg,5340.0,3678.0,1833-07-27T00:00:00Z,2019-04-30T22:33:43Z,2019-06-24T14:02:01Z
2190,mc87rq13c,mc87rq166,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq166/full/max/0/default.jpg,5340.0,3678.0,1833-07-27T00:00:00Z,2019-04-30T22:33:43Z,2019-06-24T14:02:01Z
2191,mc87rq13c,mc87rq17g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq17g/full/max/0/default.jpg,5334.0,3678.0,1833-07-27T00:00:00Z,2019-04-30T22:33:43Z,2019-06-24T14:02:01Z
2192,mc87rq95v,mc87rq964,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq964/full/max/0/default.jpg,5286.0,3672.0,1833-11-09T00:00:00Z,2019-04-30T22:52:32Z,2019-06-24T14:02:04Z
2193,mc87rq95v,mc87rq97d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq97d/full/max/0/default.jpg,5298.0,3678.0,1833-11-09T00:00:00Z,2019-04-30T22:52:32Z,2019-06-24T14:02:04Z
2194,mc87rq95v,mc87rq98p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq98p/full/max/0/default.jpg,5286.0,3678.0,1833-11-09T00:00:00Z,2019-04-30T22:52:32Z,2019-06-24T14:02:04Z
2195,mc87rq95v,mc87rq99z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq99z/full/max/0/default.jpg,5298.0,3678.0,1833-11-09T00:00:00Z,2019-04-30T22:52:32Z,2019-06-24T14:02:04Z
2196,mc87rp98g,mc87rp99r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rp99r/full/max/0/default.jpg,5286.0,3678.0,1833-07-06T00:00:00Z,2019-04-30T22:29:32Z,2019-06-24T14:01:57Z
2197,mc87rp98g,mc87rq009,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq009/full/max/0/default.jpg,5286.0,3672.0,1833-07-06T00:00:00Z,2019-04-30T22:29:32Z,2019-06-24T14:01:57Z
2198,mc87rp98g,mc87rq01k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rq01k/full/max/0/default.jpg,5274.0,3672.0,1833-07-06T00:00:00Z,2019-04-30T22:29:32Z,2019-06-24T14:01:57Z
