,Unnamed: 0,issue_id,image_id,image_url,height,width,record_date,created_at,modified_at,filename
6713,6713,5h7424247,5h742426s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742426s/full/max/0/default.jpg,5452.0,4014.0,1854-03-17T00:00:00Z,2020-11-13T23:44:46Z,2020-11-13T23:45:39Z,2_commonwealth_5h7424247_accessFull.jpg
6714,6714,5h7424247,5h7424272,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424272/full/max/0/default.jpg,5464.0,4020.0,1854-03-17T00:00:00Z,2020-11-13T23:44:46Z,2020-11-13T23:45:39Z,3_commonwealth_5h7424247_accessFull.jpg
6715,6715,5h7424247,5h742428b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742428b/full/max/0/default.jpg,5452.0,4014.0,1854-03-17T00:00:00Z,2020-11-13T23:44:46Z,2020-11-13T23:45:39Z,4_commonwealth_5h7424247_accessFull.jpg
6716,6716,5h7424204,rf55zp145,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zp145/full/max/0/default.jpg,5482.0,4044.0,1854-03-10T00:00:00Z,2020-11-13T23:43:44Z,2020-11-13T23:44:36Z,1_commonwealth_5h7424204_accessFull.jpg
6717,6717,5h7424204,5h742421d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742421d/full/max/0/default.jpg,5476.0,4044.0,1854-03-10T00:00:00Z,2020-11-13T23:43:44Z,2020-11-13T23:44:36Z,2_commonwealth_5h7424204_accessFull.jpg
6718,6718,5h7424204,5h742422p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742422p/full/max/0/default.jpg,5458.0,4020.0,1854-03-10T00:00:00Z,2020-11-13T23:43:44Z,2020-11-13T23:44:36Z,3_commonwealth_5h7424204_accessFull.jpg
6719,6719,5h7424204,5h742423z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742423z/full/max/0/default.jpg,5452.0,4056.0,1854-03-10T00:00:00Z,2020-11-13T23:43:44Z,2020-11-13T23:44:36Z,4_commonwealth_5h7424204_accessFull.jpg
6720,6720,5h742429m,5h742430c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742430c/full/max/0/default.jpg,5470.0,4044.0,1854-03-24T00:00:00Z,2020-11-13T23:45:54Z,2020-11-13T23:46:46Z,1_commonwealth_5h742429m_accessFull.jpg
6721,6721,5h742429m,rf55zp15f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zp15f/full/max/0/default.jpg,5434.0,4020.0,1854-03-24T00:00:00Z,2020-11-13T23:45:54Z,2020-11-13T23:46:46Z,2_commonwealth_5h742429m_accessFull.jpg
6722,6722,5h742429m,5h742431n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742431n/full/max/0/default.jpg,5482.0,4068.0,1854-03-24T00:00:00Z,2020-11-13T23:45:54Z,2020-11-13T23:46:46Z,3_commonwealth_5h742429m_accessFull.jpg
6723,6723,5h742429m,5h742432x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742432x/full/max/0/default.jpg,5452.0,4044.0,1854-03-24T00:00:00Z,2020-11-13T23:45:54Z,2020-11-13T23:46:46Z,4_commonwealth_5h742429m_accessFull.jpg
6724,6724,5h7424336,5h742434g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742434g/full/max/0/default.jpg,5446.0,4014.0,1854-03-31T00:00:00Z,2020-11-13T23:46:57Z,2020-11-13T23:47:49Z,1_commonwealth_5h7424336_accessFull.jpg
6725,6725,5h7424336,rf55zp16q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zp16q/full/max/0/default.jpg,5458.0,4044.0,1854-03-31T00:00:00Z,2020-11-13T23:46:57Z,2020-11-13T23:47:49Z,2_commonwealth_5h7424336_accessFull.jpg
6726,6726,5h7424336,5h742435r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742435r/full/max/0/default.jpg,5458.0,4032.0,1854-03-31T00:00:00Z,2020-11-13T23:46:57Z,2020-11-13T23:47:49Z,3_commonwealth_5h7424336_accessFull.jpg
6727,6727,5h7424336,5h7424361,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424361/full/max/0/default.jpg,5452.0,4032.0,1854-03-31T00:00:00Z,2020-11-13T23:46:57Z,2020-11-13T23:47:49Z,4_commonwealth_5h7424336_accessFull.jpg
6728,6728,5h7424379,5h742438k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742438k/full/max/0/default.jpg,5440.0,4014.0,1854-04-07T00:00:00Z,2020-11-13T23:47:58Z,2020-11-13T23:48:50Z,1_commonwealth_5h7424379_accessFull.jpg
6729,6729,5h7424379,5h742439v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742439v/full/max/0/default.jpg,5434.0,4050.0,1854-04-07T00:00:00Z,2020-11-13T23:47:58Z,2020-11-13T23:48:50Z,2_commonwealth_5h7424379_accessFull.jpg
6730,6730,5h7424379,5h742440m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742440m/full/max/0/default.jpg,5446.0,4044.0,1854-04-07T00:00:00Z,2020-11-13T23:47:58Z,2020-11-13T23:48:50Z,3_commonwealth_5h7424379_accessFull.jpg
6731,6731,5h7424379,5h742441w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742441w/full/max/0/default.jpg,5446.0,4038.0,1854-04-07T00:00:00Z,2020-11-13T23:47:58Z,2020-11-13T23:48:50Z,4_commonwealth_5h7424379_accessFull.jpg
6732,6732,5h742465g,5h742466r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742466r/full/max/0/default.jpg,5464.0,4038.0,1854-05-19T00:00:00Z,2020-11-13T23:54:23Z,2020-11-13T23:55:15Z,1_commonwealth_5h742465g_accessFull.jpg
6733,6733,5h742465g,5h7424671,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424671/full/max/0/default.jpg,5458.0,4032.0,1854-05-19T00:00:00Z,2020-11-13T23:54:23Z,2020-11-13T23:55:15Z,2_commonwealth_5h742465g_accessFull.jpg
6734,6734,5h742465g,5h7424689,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424689/full/max/0/default.jpg,5458.0,4032.0,1854-05-19T00:00:00Z,2020-11-13T23:54:23Z,2020-11-13T23:55:15Z,3_commonwealth_5h742465g_accessFull.jpg
6735,6735,5h742465g,5h742469k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742469k/full/max/0/default.jpg,5458.0,4026.0,1854-05-19T00:00:00Z,2020-11-13T23:54:23Z,2020-11-13T23:55:15Z,4_commonwealth_5h742465g_accessFull.jpg
6736,6736,5h742470b,5h742471m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742471m/full/max/0/default.jpg,5452.0,4038.0,1854-05-26T00:00:00Z,2020-11-13T23:55:28Z,2020-11-13T23:56:22Z,1_commonwealth_5h742470b_accessFull.jpg
6737,6737,5h742470b,5h742472w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742472w/full/max/0/default.jpg,5452.0,4032.0,1854-05-26T00:00:00Z,2020-11-13T23:55:28Z,2020-11-13T23:56:22Z,2_commonwealth_5h742470b_accessFull.jpg
6738,6738,5h742470b,5h7424735,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424735/full/max/0/default.jpg,5453.0,4024.0,1854-05-26T00:00:00Z,2020-11-13T23:55:28Z,2020-11-13T23:56:22Z,3_commonwealth_5h742470b_accessFull.jpg
6739,6739,5h742470b,5h742474f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742474f/full/max/0/default.jpg,5452.0,4038.0,1854-05-26T00:00:00Z,2020-11-13T23:55:28Z,2020-11-13T23:56:22Z,4_commonwealth_5h742470b_accessFull.jpg
6740,6740,5h742475q,5h7424760,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424760/full/max/0/default.jpg,5470.0,4050.0,1854-06-02T00:00:00Z,2020-11-13T23:56:34Z,2020-11-13T23:57:27Z,1_commonwealth_5h742475q_accessFull.jpg
6741,6741,5h742475q,5h7424778,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424778/full/max/0/default.jpg,5440.0,4032.0,1854-06-02T00:00:00Z,2020-11-13T23:56:34Z,2020-11-13T23:57:27Z,2_commonwealth_5h742475q_accessFull.jpg
6742,6742,5h742475q,5h742478j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742478j/full/max/0/default.jpg,5476.0,4044.0,1854-06-02T00:00:00Z,2020-11-13T23:56:34Z,2020-11-13T23:57:27Z,3_commonwealth_5h742475q_accessFull.jpg
6743,6743,5h742475q,5h742479t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742479t/full/max/0/default.jpg,5452.0,4020.0,1854-06-02T00:00:00Z,2020-11-13T23:56:34Z,2020-11-13T23:57:27Z,4_commonwealth_5h742475q_accessFull.jpg
6744,6744,rf55zp19j,5h742480k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742480k/full/max/0/default.jpg,5452.0,4032.0,1854-06-09T00:00:00Z,2020-11-13T23:57:38Z,2020-11-13T23:58:29Z,1_commonwealth_rf55zp19j_accessFull.jpg
6745,6745,rf55zp19j,5h742481v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742481v/full/max/0/default.jpg,5446.0,4026.0,1854-06-09T00:00:00Z,2020-11-13T23:57:38Z,2020-11-13T23:58:29Z,2_commonwealth_rf55zp19j_accessFull.jpg
6746,6746,rf55zp19j,5h7424824,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424824/full/max/0/default.jpg,5458.0,4020.0,1854-06-09T00:00:00Z,2020-11-13T23:57:38Z,2020-11-13T23:58:29Z,3_commonwealth_rf55zp19j_accessFull.jpg
6747,6747,rf55zp19j,5h742483d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742483d/full/max/0/default.jpg,5446.0,4038.0,1854-06-09T00:00:00Z,2020-11-13T23:57:38Z,2020-11-13T23:58:29Z,4_commonwealth_rf55zp19j_accessFull.jpg
6748,6748,5h742484p,5h742485z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742485z/full/max/0/default.jpg,5452.0,4056.0,1854-06-16T00:00:00Z,2020-11-13T23:58:36Z,2020-11-13T23:59:29Z,1_commonwealth_5h742484p_accessFull.jpg
6749,6749,5h742484p,5h7424867,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424867/full/max/0/default.jpg,5446.0,4056.0,1854-06-16T00:00:00Z,2020-11-13T23:58:36Z,2020-11-13T23:59:29Z,2_commonwealth_5h742484p_accessFull.jpg
6750,6750,5h742484p,rf55zp209,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zp209/full/max/0/default.jpg,5452.0,4026.0,1854-06-16T00:00:00Z,2020-11-13T23:58:36Z,2020-11-13T23:59:29Z,3_commonwealth_5h742484p_accessFull.jpg
6751,6751,5h742484p,5h742487h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742487h/full/max/0/default.jpg,5445.0,4043.0,1854-06-16T00:00:00Z,2020-11-13T23:58:36Z,2020-11-13T23:59:29Z,4_commonwealth_5h742484p_accessFull.jpg
6752,6752,5h7424425,5h742443f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742443f/full/max/0/default.jpg,5464.0,4032.0,1854-04-14T00:00:00Z,2020-11-13T23:49:02Z,2020-11-13T23:49:55Z,1_commonwealth_5h7424425_accessFull.jpg
6753,6753,5h7424425,5h742444q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742444q/full/max/0/default.jpg,5452.0,4020.0,1854-04-14T00:00:00Z,2020-11-13T23:49:02Z,2020-11-13T23:49:55Z,2_commonwealth_5h7424425_accessFull.jpg
6754,6754,5h7424425,5h7424450,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424450/full/max/0/default.jpg,5440.0,4020.0,1854-04-14T00:00:00Z,2020-11-13T23:49:02Z,2020-11-13T23:49:55Z,3_commonwealth_5h7424425_accessFull.jpg
6755,6755,5h7424425,5h7424468,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424468/full/max/0/default.jpg,5458.0,4026.0,1854-04-14T00:00:00Z,2020-11-13T23:49:02Z,2020-11-13T23:49:55Z,4_commonwealth_5h7424425_accessFull.jpg
6756,6756,5h742447j,5h742448t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742448t/full/max/0/default.jpg,5452.0,4080.0,1854-04-21T00:00:00Z,2020-11-13T23:50:06Z,2020-11-13T23:50:59Z,1_commonwealth_5h742447j_accessFull.jpg
6757,6757,5h742447j,5h7424493,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424493/full/max/0/default.jpg,5452.0,4062.0,1854-04-21T00:00:00Z,2020-11-13T23:50:06Z,2020-11-13T23:50:59Z,2_commonwealth_5h742447j_accessFull.jpg
6758,6758,5h742447j,5h742450v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742450v/full/max/0/default.jpg,5458.0,4038.0,1854-04-21T00:00:00Z,2020-11-13T23:50:06Z,2020-11-13T23:50:59Z,3_commonwealth_5h742447j_accessFull.jpg
6759,6759,5h742447j,5h7424514,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424514/full/max/0/default.jpg,5458.0,4044.0,1854-04-21T00:00:00Z,2020-11-13T23:50:06Z,2020-11-13T23:50:59Z,4_commonwealth_5h742447j_accessFull.jpg
6760,6760,5h742452d,5h742453p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742453p/full/max/0/default.jpg,5452.0,4080.0,1854-04-28T00:00:00Z,2020-11-13T23:51:12Z,2020-11-13T23:52:04Z,1_commonwealth_5h742452d_accessFull.jpg
6761,6761,5h742452d,5h742454z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742454z/full/max/0/default.jpg,5446.0,4080.0,1854-04-28T00:00:00Z,2020-11-13T23:51:12Z,2020-11-13T23:52:04Z,2_commonwealth_5h742452d_accessFull.jpg
6762,6762,5h742452d,5h7424557,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424557/full/max/0/default.jpg,5452.0,4062.0,1854-04-28T00:00:00Z,2020-11-13T23:51:12Z,2020-11-13T23:52:04Z,3_commonwealth_5h742452d_accessFull.jpg
6763,6763,5h742452d,5h742456h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742456h/full/max/0/default.jpg,5446.0,4098.0,1854-04-28T00:00:00Z,2020-11-13T23:51:12Z,2020-11-13T23:52:04Z,4_commonwealth_5h742452d_accessFull.jpg
6764,6764,5h742457s,rf55zp170,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zp170/full/max/0/default.jpg,5458.0,4038.0,1854-05-05T00:00:00Z,2020-11-13T23:52:13Z,2020-11-13T23:53:06Z,1_commonwealth_5h742457s_accessFull.jpg
6765,6765,5h742457s,5h7424582,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424582/full/max/0/default.jpg,5452.0,4014.0,1854-05-05T00:00:00Z,2020-11-13T23:52:13Z,2020-11-13T23:53:06Z,2_commonwealth_5h742457s_accessFull.jpg
6766,6766,5h742457s,5h742459b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742459b/full/max/0/default.jpg,5446.0,4020.0,1854-05-05T00:00:00Z,2020-11-13T23:52:13Z,2020-11-13T23:53:06Z,3_commonwealth_5h742457s_accessFull.jpg
6767,6767,5h742457s,5h7424603,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424603/full/max/0/default.jpg,5464.0,4038.0,1854-05-05T00:00:00Z,2020-11-13T23:52:13Z,2020-11-13T23:53:06Z,4_commonwealth_5h742457s_accessFull.jpg
6768,6768,5h742461c,rf55zp188,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zp188/full/max/0/default.jpg,5476.0,4032.0,1854-05-12T00:00:00Z,2020-11-13T23:53:17Z,2020-11-13T23:54:09Z,1_commonwealth_5h742461c_accessFull.jpg
6769,6769,5h742461c,5h742462n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742462n/full/max/0/default.jpg,5464.0,4032.0,1854-05-12T00:00:00Z,2020-11-13T23:53:17Z,2020-11-13T23:54:09Z,2_commonwealth_5h742461c_accessFull.jpg
6770,6770,5h742461c,5h742463x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742463x/full/max/0/default.jpg,5458.0,4056.0,1854-05-12T00:00:00Z,2020-11-13T23:53:17Z,2020-11-13T23:54:09Z,3_commonwealth_5h742461c_accessFull.jpg
6771,6771,5h742461c,5h7424646,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424646/full/max/0/default.jpg,5452.0,4050.0,1854-05-12T00:00:00Z,2020-11-13T23:53:17Z,2020-11-13T23:54:09Z,4_commonwealth_5h742461c_accessFull.jpg
6772,6772,5h742488s,5h7424892,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424892/full/max/0/default.jpg,5452.0,3990.0,1854-06-23T00:00:00Z,2020-11-13T23:59:42Z,2020-11-14T00:00:33Z,1_commonwealth_5h742488s_accessFull.jpg
6773,6773,5h742488s,5h742490t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742490t/full/max/0/default.jpg,5446.0,4014.0,1854-06-23T00:00:00Z,2020-11-13T23:59:42Z,2020-11-14T00:00:33Z,2_commonwealth_5h742488s_accessFull.jpg
6774,6774,5h742488s,5h7424913,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h7424913/full/max/0/default.jpg,5440.0,4008.0,1854-06-23T00:00:00Z,2020-11-13T23:59:42Z,2020-11-14T00:00:33Z,3_commonwealth_5h742488s_accessFull.jpg
6775,6775,5h742488s,5h742492c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742492c/full/max/0/default.jpg,5446.0,3978.0,1854-06-23T00:00:00Z,2020-11-13T23:59:42Z,2020-11-14T00:00:33Z,4_commonwealth_5h742488s_accessFull.jpg
6776,6776,5h742x29c,5h742x304,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x304/full/max/0/default.jpg,5445.0,4004.0,1865-06-30T00:00:00Z,2020-11-14T08:50:45Z,2020-11-14T08:51:36Z,1_commonwealth_5h742x29c_accessFull.jpg
6777,6777,5h742x29c,5h742x31d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x31d/full/max/0/default.jpg,5438.0,3986.0,1865-06-30T00:00:00Z,2020-11-14T08:50:45Z,2020-11-14T08:51:36Z,2_commonwealth_5h742x29c_accessFull.jpg
6778,6778,5h742x29c,5h742x32p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x32p/full/max/0/default.jpg,5428.0,3990.0,1865-06-30T00:00:00Z,2020-11-14T08:50:45Z,2020-11-14T08:51:36Z,3_commonwealth_5h742x29c_accessFull.jpg
6779,6779,5h742x29c,5h742x33z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x33z/full/max/0/default.jpg,5418.0,3979.0,1865-06-30T00:00:00Z,2020-11-14T08:50:45Z,2020-11-14T08:51:36Z,4_commonwealth_5h742x29c_accessFull.jpg
6780,6780,5h742x240,5h742x258,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x258/full/max/0/default.jpg,5420.0,4002.0,1865-06-23T00:00:00Z,2020-11-14T08:49:42Z,2020-11-14T08:50:34Z,1_commonwealth_5h742x240_accessFull.jpg
6781,6781,5h742x240,5h742x26j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x26j/full/max/0/default.jpg,5436.0,3998.0,1865-06-23T00:00:00Z,2020-11-14T08:49:42Z,2020-11-14T08:50:34Z,2_commonwealth_5h742x240_accessFull.jpg
6782,6782,5h742x240,5h742x27t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x27t/full/max/0/default.jpg,5455.0,4010.0,1865-06-23T00:00:00Z,2020-11-14T08:49:42Z,2020-11-14T08:50:34Z,3_commonwealth_5h742x240_accessFull.jpg
6783,6783,5h742x240,5h742x283,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x283/full/max/0/default.jpg,5449.0,3995.0,1865-06-23T00:00:00Z,2020-11-14T08:49:42Z,2020-11-14T08:50:34Z,4_commonwealth_5h742x240_accessFull.jpg
6784,6784,3b591j99p,5h742x347,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x347/full/max/0/default.jpg,5442.0,4036.0,1865-07-07T00:00:00Z,2020-11-14T08:51:47Z,2020-11-14T08:52:40Z,1_commonwealth_3b591j99p_accessFull.jpg
6785,6785,3b591j99p,5h742x35h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x35h/full/max/0/default.jpg,5437.0,4008.0,1865-07-07T00:00:00Z,2020-11-14T08:51:47Z,2020-11-14T08:52:40Z,2_commonwealth_3b591j99p_accessFull.jpg
6786,6786,3b591j99p,5h742x36s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x36s/full/max/0/default.jpg,5437.0,4003.0,1865-07-07T00:00:00Z,2020-11-14T08:51:47Z,2020-11-14T08:52:40Z,3_commonwealth_3b591j99p_accessFull.jpg
6787,6787,3b591j99p,5h742x372,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x372/full/max/0/default.jpg,5456.0,4019.0,1865-07-07T00:00:00Z,2020-11-14T08:51:47Z,2020-11-14T08:52:40Z,4_commonwealth_3b591j99p_accessFull.jpg
6788,6788,5h742x38b,5h742x39m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x39m/full/max/0/default.jpg,5450.0,4046.0,1865-07-14T00:00:00Z,2020-11-14T08:52:58Z,2020-11-14T08:53:52Z,1_commonwealth_5h742x38b_accessFull.jpg
6789,6789,5h742x38b,5h742x40c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x40c/full/max/0/default.jpg,5434.0,4011.0,1865-07-14T00:00:00Z,2020-11-14T08:52:58Z,2020-11-14T08:53:52Z,2_commonwealth_5h742x38b_accessFull.jpg
6790,6790,5h742x38b,5h742x41n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x41n/full/max/0/default.jpg,5438.0,3999.0,1865-07-14T00:00:00Z,2020-11-14T08:52:58Z,2020-11-14T08:53:52Z,3_commonwealth_5h742x38b_accessFull.jpg
6791,6791,5h742x38b,5h742x42x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x42x/full/max/0/default.jpg,5442.0,3987.0,1865-07-14T00:00:00Z,2020-11-14T08:52:58Z,2020-11-14T08:53:52Z,4_commonwealth_5h742x38b_accessFull.jpg
6792,6792,5h742x436,5h742x44g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x44g/full/max/0/default.jpg,5439.0,4003.0,1865-07-21T00:00:00Z,2020-11-14T08:54:09Z,2020-11-14T08:55:03Z,1_commonwealth_5h742x436_accessFull.jpg
6793,6793,5h742x436,5h742x45r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x45r/full/max/0/default.jpg,5437.0,4014.0,1865-07-21T00:00:00Z,2020-11-14T08:54:09Z,2020-11-14T08:55:03Z,2_commonwealth_5h742x436_accessFull.jpg
6794,6794,5h742x436,5h742x461,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x461/full/max/0/default.jpg,5470.0,4005.0,1865-07-21T00:00:00Z,2020-11-14T08:54:09Z,2020-11-14T08:55:03Z,3_commonwealth_5h742x436_accessFull.jpg
6795,6795,5h742x436,5h742x479,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x479/full/max/0/default.jpg,5464.0,4022.0,1865-07-21T00:00:00Z,2020-11-14T08:54:09Z,2020-11-14T08:55:03Z,4_commonwealth_5h742x436_accessFull.jpg
6796,6796,5h742x66h,5h742x67s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x67s/full/max/0/default.jpg,5459.0,3995.0,1865-08-25T00:00:00Z,2020-11-14T09:05:39Z,2020-11-14T09:06:32Z,1_commonwealth_5h742x66h_accessFull.jpg
6797,6797,5h742x66h,5h742x682,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x682/full/max/0/default.jpg,5442.0,4006.0,1865-08-25T00:00:00Z,2020-11-14T09:05:39Z,2020-11-14T09:06:32Z,2_commonwealth_5h742x66h_accessFull.jpg
6798,6798,5h742x66h,5h742x69b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x69b/full/max/0/default.jpg,5433.0,3990.0,1865-08-25T00:00:00Z,2020-11-14T09:05:39Z,2020-11-14T09:06:32Z,3_commonwealth_5h742x66h_accessFull.jpg
6799,6799,5h742x66h,5h742x703,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x703/full/max/0/default.jpg,5439.0,3990.0,1865-08-25T00:00:00Z,2020-11-14T09:05:39Z,2020-11-14T09:06:32Z,4_commonwealth_5h742x66h_accessFull.jpg
6800,6800,5h742x71c,5h742x72n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x72n/full/max/0/default.jpg,5456.0,4007.0,1865-09-01T00:00:00Z,2020-11-14T09:06:58Z,2020-11-14T09:07:51Z,1_commonwealth_5h742x71c_accessFull.jpg
6801,6801,5h742x71c,5h742x73x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x73x/full/max/0/default.jpg,5447.0,3982.0,1865-09-01T00:00:00Z,2020-11-14T09:06:58Z,2020-11-14T09:07:51Z,2_commonwealth_5h742x71c_accessFull.jpg
6802,6802,5h742x71c,5h742x746,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x746/full/max/0/default.jpg,5473.0,3993.0,1865-09-01T00:00:00Z,2020-11-14T09:06:58Z,2020-11-14T09:07:51Z,3_commonwealth_5h742x71c_accessFull.jpg
6803,6803,5h742x71c,5h742x75g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x75g/full/max/0/default.jpg,5440.0,3980.0,1865-09-01T00:00:00Z,2020-11-14T09:06:58Z,2020-11-14T09:07:51Z,4_commonwealth_5h742x71c_accessFull.jpg
6804,6804,5h742x76r,3b591k02s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:3b591k02s/full/max/0/default.jpg,5459.0,4008.0,1865-09-08T00:00:00Z,2020-11-14T09:08:12Z,2020-11-14T09:09:02Z,1_commonwealth_5h742x76r_accessFull.jpg
6805,6805,5h742x76r,5h742x771,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x771/full/max/0/default.jpg,5440.0,4004.0,1865-09-08T00:00:00Z,2020-11-14T09:08:12Z,2020-11-14T09:09:02Z,2_commonwealth_5h742x76r_accessFull.jpg
6806,6806,5h742x76r,5h742x789,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x789/full/max/0/default.jpg,5456.0,4007.0,1865-09-08T00:00:00Z,2020-11-14T09:08:12Z,2020-11-14T09:09:02Z,3_commonwealth_5h742x76r_accessFull.jpg
6807,6807,5h742x76r,5h742x79k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x79k/full/max/0/default.jpg,5446.0,4003.0,1865-09-08T00:00:00Z,2020-11-14T09:08:12Z,2020-11-14T09:09:02Z,4_commonwealth_5h742x76r_accessFull.jpg
6808,6808,5h742x80b,5h742x81m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h742x81m/full/max/0/default.jpg,5445.0,3994.0,1865-09-15T00:00:00Z,2020-11-14T09:09:59Z,2020-11-14T09:10:54Z,1_commonwealth_5h742x80b_accessFull.jpg
